Region/Country/Area,CO2 emission estimates,Year,Series,Value,Footnotes,Source
50,Bangladesh,1975,Emissions (thousand metric tons of carbon dioxide),"6,277",Data refer to fiscal years beginning 1 July.,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
50,Bangladesh,1985,Emissions (thousand metric tons of carbon dioxide),"9,967",Data refer to fiscal years beginning 1 July.,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
50,Bangladesh,2005,Emissions (thousand metric tons of carbon dioxide),"35,116",Data refer to fiscal years beginning 1 July.,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
50,Bangladesh,2010,Emissions (thousand metric tons of carbon dioxide),"53,201",Data refer to fiscal years beginning 1 July.,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
50,Bangladesh,2015,Emissions (thousand metric tons of carbon dioxide),"75,524",Data refer to fiscal years beginning 1 July.,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
50,Bangladesh,2018,Emissions (thousand metric tons of carbon dioxide),"98,076",Data refer to fiscal years beginning 1 July.,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
50,Bangladesh,2019,Emissions (thousand metric tons of carbon dioxide),"94,583",Data refer to fiscal years beginning 1 July.,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
50,Bangladesh,2020,Emissions (thousand metric tons of carbon dioxide),"87,497",Data refer to fiscal years beginning 1 July.,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
50,Bangladesh,1975,Emissions per capita (metric tons of carbon dioxide),0.1,Data refer to fiscal years beginning 1 July.,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
50,Bangladesh,1985,Emissions per capita (metric tons of carbon dioxide),0.1,Data refer to fiscal years beginning 1 July.,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
50,Bangladesh,2005,Emissions per capita (metric tons of carbon dioxide),0.2,Data refer to fiscal years beginning 1 July.,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
50,Bangladesh,2010,Emissions per capita (metric tons of carbon dioxide),0.3,Data refer to fiscal years beginning 1 July.,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
50,Bangladesh,2015,Emissions per capita (metric tons of carbon dioxide),0.5,Data refer to fiscal years beginning 1 July.,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
50,Bangladesh,2018,Emissions per capita (metric tons of carbon dioxide),0.6,Data refer to fiscal years beginning 1 July.,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
50,Bangladesh,2019,Emissions per capita (metric tons of carbon dioxide),0.6,Data refer to fiscal years beginning 1 July.,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
50,Bangladesh,2020,Emissions per capita (metric tons of carbon dioxide),0.5,Data refer to fiscal years beginning 1 July.,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
112,Belarus,2005,Emissions (thousand metric tons of carbon dioxide),"55,755",,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
112,Belarus,2010,Emissions (thousand metric tons of carbon dioxide),"60,272",,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
112,Belarus,2015,Emissions (thousand metric tons of carbon dioxide),"53,261",,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
112,Belarus,2018,Emissions (thousand metric tons of carbon dioxide),"57,837",,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
112,Belarus,2019,Emissions (thousand metric tons of carbon dioxide),"56,139",,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
112,Belarus,2020,Emissions (thousand metric tons of carbon dioxide),"53,185",,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
112,Belarus,2005,Emissions per capita (metric tons of carbon dioxide),5.7,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
112,Belarus,2010,Emissions per capita (metric tons of carbon dioxide),6.3,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
112,Belarus,2015,Emissions per capita (metric tons of carbon dioxide),5.6,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
112,Belarus,2018,Emissions per capita (metric tons of carbon dioxide),6.1,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
112,Belarus,2019,Emissions per capita (metric tons of carbon dioxide),5.9,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
112,Belarus,2020,Emissions per capita (metric tons of carbon dioxide),5.6,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
56,Belgium,1975,Emissions (thousand metric tons of carbon dioxide),"116,832",,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
56,Belgium,1985,Emissions (thousand metric tons of carbon dioxide),"102,109",,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
56,Belgium,2005,Emissions (thousand metric tons of carbon dioxide),"109,033",,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
56,Belgium,2010,Emissions (thousand metric tons of carbon dioxide),"105,556",,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
56,Belgium,2015,Emissions (thousand metric tons of carbon dioxide),"93,953",,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
56,Belgium,2018,Emissions (thousand metric tons of carbon dioxide),"92,230",,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
56,Belgium,2019,Emissions (thousand metric tons of carbon dioxide),"91,398",,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
56,Belgium,2020,Emissions (thousand metric tons of carbon dioxide),"83,891",,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
56,Belgium,1975,Emissions per capita (metric tons of carbon dioxide),11.8,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
56,Belgium,1985,Emissions per capita (metric tons of carbon dioxide),10.3,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
56,Belgium,2005,Emissions per capita (metric tons of carbon dioxide),10.3,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
56,Belgium,2010,Emissions per capita (metric tons of carbon dioxide),9.6,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
56,Belgium,2015,Emissions per capita (metric tons of carbon dioxide),8.2,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
56,Belgium,2018,Emissions per capita (metric tons of carbon dioxide),8,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
56,Belgium,2019,Emissions per capita (metric tons of carbon dioxide),7.9,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
56,Belgium,2020,Emissions per capita (metric tons of carbon dioxide),7.2,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
204,Benin,1975,Emissions (thousand metric tons of carbon dioxide),693,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
204,Benin,1985,Emissions (thousand metric tons of carbon dioxide),763,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
204,Benin,2005,Emissions (thousand metric tons of carbon dioxide),"3,198",,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
204,Benin,2010,Emissions (thousand metric tons of carbon dioxide),"5,148",,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
204,Benin,2015,Emissions (thousand metric tons of carbon dioxide),"6,002",,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
204,Benin,2018,Emissions (thousand metric tons of carbon dioxide),"8,044",,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
204,Benin,2019,Emissions (thousand metric tons of carbon dioxide),"7,941",,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
204,Benin,2020,Emissions (thousand metric tons of carbon dioxide),"8,492",,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
204,Benin,1975,Emissions per capita (metric tons of carbon dioxide),0.1,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
204,Benin,1985,Emissions per capita (metric tons of carbon dioxide),0.1,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
204,Benin,2005,Emissions per capita (metric tons of carbon dioxide),0.3,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
204,Benin,2010,Emissions per capita (metric tons of carbon dioxide),0.5,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
204,Benin,2015,Emissions per capita (metric tons of carbon dioxide),0.5,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
204,Benin,2018,Emissions per capita (metric tons of carbon dioxide),0.6,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
